event_id,event_type,login,event_content,created_at
54937335,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-14T22:09:26+08:00
54912180,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-14T17:48:28+08:00
54912042,add_label,I-am-a-robot,"添加了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-09-14T17:47:51+08:00
54912041,add_label,I-am-a-robot,"添加了      
        &nbsp;
        can-review
      
标签",2021-09-14T17:47:51+08:00
54912026,add_label,HypoZ,"添加了      
        &nbsp;
        mindspore-assistant
      
标签",2021-09-14T17:47:49+08:00
54942381,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-09-15T01:00:36+08:00
54942380,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-15T01:00:35+08:00
54926833,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-14T19:36:50+08:00
54926735,add_label,I-am-a-robot,"添加了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-09-14T19:35:25+08:00
54926734,add_label,I-am-a-robot,"添加了      
        &nbsp;
        can-review
      
标签",2021-09-14T19:35:25+08:00
54926732,add_label,HypoZ,"添加了      
        &nbsp;
        mindspore-assistant
      
标签",2021-09-14T19:35:22+08:00
55055314,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-09-15T20:44:51+08:00
55055313,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-15T20:44:50+08:00
55049089,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-15T19:25:37+08:00
55049088,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-15T19:25:36+08:00
55049015,force_push_code,zhengjun10,强制推送 了代码,2021-09-15T19:24:47+08:00
55035063,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-15T17:46:18+08:00
55035055,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-15T17:46:15+08:00
55030953,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-15T17:25:58+08:00
55030584,force_push_code,zhengjun10,强制推送 了代码,2021-09-15T17:24:02+08:00
55025313,force_push_code,zhengjun10,强制推送 了代码,2021-09-15T16:59:15+08:00
55025038,force_push_code,zhengjun10,强制推送 了代码,2021-09-15T16:56:54+08:00
55024501,add_label,I-am-a-robot,"添加了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-09-15T16:54:48+08:00
55024499,add_label,I-am-a-robot,"添加了      
        &nbsp;
        can-review
      
标签",2021-09-15T16:54:48+08:00
55166962,add_label,I-am-a-robot,"添加了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-09-16T18:20:47+08:00
55166961,add_label,I-am-a-robot,"添加了      
        &nbsp;
        stat/needs-squash
      
标签",2021-09-16T18:20:47+08:00
55166960,add_label,I-am-a-robot,"添加了      
        &nbsp;
        can-review
      
标签",2021-09-16T18:20:47+08:00
58554550,merged_pr,I-am-a-robot,合并了Pull Request（通过 API 合并）,2021-10-28T14:09:41+08:00
58554545,add_label,I-am-a-robot,"添加了      
        &nbsp;
        approved
      
标签",2021-10-28T14:09:38+08:00
58554398,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        can-review
      
标签",2021-10-28T14:08:48+08:00
58554393,add_label,I-am-a-robot,"添加了      
        &nbsp;
        lgtm
      
标签",2021-10-28T14:08:46+08:00
58547518,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-28T12:19:39+08:00
58547513,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-28T12:19:35+08:00
58547509,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-28T12:19:32+08:00
58547507,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-28T12:19:30+08:00
58542376,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-28T11:30:08+08:00
58542371,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-28T11:30:07+08:00
58542283,force_push_code,ling_qiao_min,强制推送 了代码,2021-10-28T11:29:24+08:00
58542105,force_push_code,ling_qiao_min,强制推送 了代码,2021-10-28T11:28:27+08:00
58541835,force_push_code,ling_qiao_min,强制推送 了代码,2021-10-28T11:26:43+08:00
58539926,force_push_code,ling_qiao_min,强制推送 了代码,2021-10-28T11:16:31+08:00
58537428,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-28T11:00:18+08:00
58537415,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-28T11:00:15+08:00
58528450,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-28T10:06:39+08:00
58528448,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-28T10:06:38+08:00
58527486,force_push_code,ling_qiao_min,强制推送 了代码,2021-10-28T10:00:02+08:00
58524245,force_push_code,ling_qiao_min,强制推送 了代码,2021-10-28T09:38:23+08:00
58511620,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-27T21:16:45+08:00
58511618,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-27T21:16:45+08:00
58509635,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-27T20:32:54+08:00
58509633,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-27T20:32:51+08:00
58509584,force_push_code,ling_qiao_min,强制推送 了代码,2021-10-27T20:31:22+08:00
58509537,force_push_code,ling_qiao_min,强制推送 了代码,2021-10-27T20:30:36+08:00
58493381,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-27T17:35:20+08:00
58493379,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-27T17:35:19+08:00
58484084,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-27T16:40:36+08:00
58483939,add_label,I-am-a-robot,"添加了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-10-27T16:39:36+08:00
58483938,add_label,I-am-a-robot,"添加了      
        &nbsp;
        can-review
      
标签",2021-10-27T16:39:36+08:00
58483936,,ling_qiao_min,关联了 mindspore/mindspore Issue I4EJG1,2021-10-27T16:39:33+08:00
58559115,merged_pr,I-am-a-robot,合并了Pull Request（通过 API 合并）,2021-10-28T14:37:18+08:00
58559109,add_label,I-am-a-robot,"添加了      
        &nbsp;
        approved
      
标签",2021-10-28T14:37:16+08:00
58557192,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        can-review
      
标签",2021-10-28T14:25:35+08:00
58557187,add_label,I-am-a-robot,"添加了      
        &nbsp;
        lgtm
      
标签",2021-10-28T14:25:34+08:00
58549520,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-28T13:16:09+08:00
58549517,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-28T13:16:06+08:00
58549515,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-28T13:16:04+08:00
58549513,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-28T13:16:01+08:00
58531271,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-28T10:22:47+08:00
58531266,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-28T10:22:45+08:00
58531250,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-28T10:22:42+08:00
58531235,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-28T10:22:40+08:00
58531026,force_push_code,shenwei41,强制推送 了代码,2021-10-28T10:21:23+08:00
58520496,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-28T09:08:29+08:00
58520495,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-28T09:08:28+08:00
58507032,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-27T19:45:56+08:00
58507031,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-27T19:45:55+08:00
58496715,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-27T17:55:25+08:00
58496504,add_label,I-am-a-robot,"添加了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-10-27T17:53:56+08:00
58496503,add_label,I-am-a-robot,"添加了      
        &nbsp;
        can-review
      
标签",2021-10-27T17:53:56+08:00
58496500,,shenwei41,关联了 mindspore/mindspore Issue I40R2Y,2021-10-27T17:53:54+08:00
58496497,add_label,shenwei41,"添加了      
        &nbsp;
        sig/data
      
标签",2021-10-27T17:53:53+08:00
58496496,add_label,shenwei41,"添加了      
        &nbsp;
        comp/data
      
标签",2021-10-27T17:53:53+08:00
58559819,closed_pr,Margaret_wangrui,关闭了Pull Request,2021-10-28T14:41:56+08:00
56884157,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-09T16:33:18+08:00
56884154,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-09T16:33:17+08:00
56877169,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-09T15:56:17+08:00
56877168,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-09T15:56:15+08:00
56875916,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-09T15:49:37+08:00
56875914,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-09T15:49:36+08:00
56866994,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-09T15:01:57+08:00
56866975,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-09T15:01:56+08:00
56866816,force_push_code,Margaret_wangrui,强制推送 了代码,2021-10-09T15:01:31+08:00
56852999,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-09T13:43:15+08:00
56852998,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-09T13:43:14+08:00
56849443,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-09T12:55:56+08:00
56849403,add_label,I-am-a-robot,"添加了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-10-09T12:55:23+08:00
56849402,add_label,I-am-a-robot,"添加了      
        &nbsp;
        can-review
      
标签",2021-10-09T12:55:23+08:00
58560005,closed_pr,liyong126,关闭了Pull Request,2021-10-28T14:43:02+08:00
52332013,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-08-19T17:47:38+08:00
52332012,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-19T17:47:37+08:00
52316879,update_description,liyong126,更新了说明,2021-08-19T16:35:25+08:00
52308343,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-19T15:55:30+08:00
52308337,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-08-19T15:55:29+08:00
52308187,force_push_code,liyong126,强制推送 了代码,2021-08-19T15:54:58+08:00
52307047,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-08-19T15:49:51+08:00
52307040,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-19T15:49:51+08:00
52306477,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-19T15:47:19+08:00
52306202,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-08-19T15:45:51+08:00
52306199,force_push_code,liyong126,强制推送 了代码,2021-08-19T15:45:50+08:00
52224991,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-08-18T19:12:02+08:00
52224989,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-18T19:12:02+08:00
52224431,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-18T19:06:10+08:00
52224430,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-08-18T19:06:09+08:00
52224359,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-08-18T19:05:19+08:00
52224357,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-18T19:05:19+08:00
52223908,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-18T18:58:43+08:00
52223907,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-08-18T18:58:42+08:00
52223855,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-08-18T18:58:10+08:00
52223854,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-18T18:58:09+08:00
52223320,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-18T18:52:04+08:00
52223319,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-08-18T18:52:03+08:00
52222955,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-08-18T18:48:22+08:00
52222954,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-18T18:48:21+08:00
52222044,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-18T18:39:54+08:00
52222042,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-08-18T18:39:53+08:00
52221951,force_push_code,liyong126,强制推送 了代码,2021-08-18T18:38:59+08:00
52206976,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-08-18T17:15:36+08:00
52206969,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-18T17:15:35+08:00
52199044,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-18T16:38:26+08:00
52199040,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-08-18T16:38:25+08:00
52198825,force_push_code,liyong126,强制推送 了代码,2021-08-18T16:37:25+08:00
52197658,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-08-18T16:32:04+08:00
52197656,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-18T16:32:04+08:00
52192009,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-08-18T16:04:41+08:00
52191861,add_label,I-am-a-robot,"添加了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-08-18T16:04:10+08:00
52191858,add_label,I-am-a-robot,"添加了      
        &nbsp;
        can-review
      
标签",2021-08-18T16:04:10+08:00
58560042,closed_pr,Margaret_wangrui,关闭了Pull Request,2021-10-28T14:43:17+08:00
56836954,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-09T11:03:30+08:00
56836949,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-09T11:03:29+08:00
56836948,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-09T11:03:28+08:00
56836945,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-09T11:03:27+08:00
56821899,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-09T09:44:06+08:00
56821893,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-09T09:44:05+08:00
56820308,force_push_code,Margaret_wangrui,强制推送 了代码,2021-10-09T09:34:14+08:00
56745441,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-08T13:22:18+08:00
56745431,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-08T13:22:14+08:00
56745429,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-08T13:22:11+08:00
56745426,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-08T13:22:09+08:00
56734516,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-08T11:21:12+08:00
56734512,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-08T11:21:09+08:00
56733691,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-08T11:17:32+08:00
56733685,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-08T11:17:30+08:00
56721967,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-08T10:16:25+08:00
56721958,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-08T10:16:24+08:00
56721816,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-08T10:15:41+08:00
56721814,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-08T10:15:40+08:00
56710727,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-08T09:16:38+08:00
56710726,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-08T09:16:37+08:00
56526887,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-30T12:43:45+08:00
56526886,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-30T12:43:44+08:00
56518293,force_push_code,Margaret_wangrui,强制推送 了代码,2021-09-30T11:23:29+08:00
56518504,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-30T11:23:22+08:00
56518487,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-30T11:23:19+08:00
56517598,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-30T11:18:26+08:00
56517595,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-30T11:18:26+08:00
56517188,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-30T11:16:18+08:00
56517180,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-30T11:16:15+08:00
56516813,force_push_code,Margaret_wangrui,强制推送 了代码,2021-09-30T11:13:35+08:00
56516133,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-30T11:10:23+08:00
56516130,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-30T11:10:20+08:00
56515831,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-30T11:08:18+08:00
56515812,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-30T11:08:13+08:00
56515575,force_push_code,Margaret_wangrui,强制推送 了代码,2021-09-30T11:07:58+08:00
56476931,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T20:00:25+08:00
56476927,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T20:00:25+08:00
56472369,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T19:09:19+08:00
56472368,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T19:09:18+08:00
56463780,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T18:03:38+08:00
56463779,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T18:03:37+08:00
56450253,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T17:02:48+08:00
56450242,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T17:02:45+08:00
56449912,force_push_code,Margaret_wangrui,强制推送 了代码,2021-09-29T17:01:34+08:00
56449285,force_push_code,Margaret_wangrui,强制推送 了代码,2021-09-29T16:56:34+08:00
56432342,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T15:50:54+08:00
56432340,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T15:50:53+08:00
56430920,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T15:45:57+08:00
56430916,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T15:45:56+08:00
56430689,force_push_code,Margaret_wangrui,强制推送 了代码,2021-09-29T15:44:46+08:00
56428311,force_push_code,Margaret_wangrui,强制推送 了代码,2021-09-29T15:34:28+08:00
56424665,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T15:16:56+08:00
56424659,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T15:16:56+08:00
56414787,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T14:31:08+08:00
56414783,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T14:31:07+08:00
56414532,force_push_code,Margaret_wangrui,强制推送 了代码,2021-09-29T14:29:57+08:00
56413026,force_push_code,Margaret_wangrui,强制推送 了代码,2021-09-29T14:23:13+08:00
56400147,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T12:09:55+08:00
56400145,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T12:09:52+08:00
56400026,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T12:07:48+08:00
56399954,add_label,I-am-a-robot,"添加了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-09-29T12:06:55+08:00
56399948,add_label,I-am-a-robot,"添加了      
        &nbsp;
        can-review
      
标签",2021-09-29T12:06:55+08:00
58560114,closed_pr,Margaret_wangrui,closedPull Request,2021-10-28T14:43:49+08:00
57739317,update_description,Margaret_wangrui,updated description,2021-10-19T09:04:50+08:00
57738986,update_description,Margaret_wangrui,updated description,2021-10-19T09:03:06+08:00
57724763,add_label,I-am-a-robot,"added       
        &nbsp;
        ci-pipeline-passed
      
 label",2021-10-18T22:23:26+08:00
57724754,remove_label,I-am-a-robot,"removed       
        &nbsp;
        ci-pipeline-passed
      
 label",2021-10-18T22:23:20+08:00
57724753,add_label,I-am-a-robot,"added       
        &nbsp;
        ci-pipeline-passed
      
 label",2021-10-18T22:23:20+08:00
57724752,remove_label,I-am-a-robot,"removed       
        &nbsp;
        ci-pipeline-running
      
 label",2021-10-18T22:23:19+08:00
57720906,add_label,I-am-a-robot,"added       
        &nbsp;
        ci-pipeline-running
      
 label",2021-10-18T21:06:51+08:00
57720903,remove_label,I-am-a-robot,"removed       
        &nbsp;
        ci-pipeline-failed
      
 label",2021-10-18T21:06:50+08:00
57720844,force_push_code,Margaret_wangrui,force push code,2021-10-18T21:06:13+08:00
57720697,add_label,I-am-a-robot,"added       
        &nbsp;
        ci-pipeline-failed
      
 label",2021-10-18T21:03:25+08:00
57720693,remove_label,I-am-a-robot,"removed       
        &nbsp;
        ci-pipeline-running
      
 label",2021-10-18T21:03:25+08:00
57720486,force_push_code,Margaret_wangrui,force push code,2021-10-18T21:01:54+08:00
57720553,add_label,I-am-a-robot,"added       
        &nbsp;
        ci-pipeline-running
      
 label",2021-10-18T21:01:20+08:00
57720551,remove_label,I-am-a-robot,"removed       
        &nbsp;
        ci-pipeline-failed
      
 label",2021-10-18T21:01:20+08:00
57720252,add_label,I-am-a-robot,"added       
        &nbsp;
        ci-pipeline-failed
      
 label",2021-10-18T20:55:54+08:00
57720251,remove_label,I-am-a-robot,"removed       
        &nbsp;
        ci-pipeline-running
      
 label",2021-10-18T20:55:54+08:00
57720085,add_label,I-am-a-robot,"added       
        &nbsp;
        ci-pipeline-running
      
 label",2021-10-18T20:53:20+08:00
57719869,add_label,I-am-a-robot,"added       
        &nbsp;
        mindspore-cla/yes
      
 label",2021-10-18T20:49:50+08:00
57719868,add_label,I-am-a-robot,"added       
        &nbsp;
        can-review
      
 label",2021-10-18T20:49:49+08:00
58560380,closed_pr,Margaret_wangrui,关闭了Pull Request,2021-10-28T14:45:08+08:00
46463458,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-06-21T18:05:36+08:00
46463425,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-06-21T18:05:25+08:00
46461458,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-06-21T17:55:33+08:00
46461453,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-06-21T17:55:32+08:00
46443376,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-06-21T16:22:25+08:00
46443363,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-06-21T16:22:23+08:00
46443204,force_push_code,Margaret_wangrui,强制推送 了代码,2021-06-21T16:21:23+08:00
46442332,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-06-21T16:17:15+08:00
46442326,remove_label,mindspore_ci,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-06-21T16:17:13+08:00
46326863,add_label,mindspore_ci,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-06-19T17:26:14+08:00
